SITE,TREE_ID,BAND_NUM,SP,ORG_DBH,BAND_DIAM,GAP_WIDTH,DBH,DOY,YEAR,DATE,NOTES,FLAG,DATA_SET,UNIQUE_ID,SKIP,ADJUST,REMOVE,NEW_BAND
SERC,43247,2,FAGR,6.7,6.3,7.27,6.700955,278,2017,NA,NA,NA,NSF,SERC432472,0,0,0,0
SERC,43420,1,FAGR,86.6,87,50.36,86.73751,278,2017,NA,NA,NA,NSF,SERC434201,0,0,0,0
SERC,50913,1,FAGR,25.4,25.3,58.27,25.647327,278,2017,NA,NA,NA,NSF,SERC509131,0,0,0,0
SERC,60322,1,FAGR,14.8,14.5,17.35,15.151414,278,2017,NA,NA,NA,NSF,SERC603221,0,0,0,0
SERC,70266,1,FAGR,21.4,21.5,42.15,21.797569,278,2017,NA,NA,NA,NSF,SERC702661,0,0,0,0
SERC,70361,1,FAGR,64.5,64.4,48.37,64.613318,278,2017,NA,NA,NA,NSF,SERC703611,0,0,0,0
SERC,70905,1,FAGR,57.6,57.7,53.97,57.705361,278,2017,NA,NA,NA,NSF,SERC709051,0,0,0,0
SERC,71429,1,FAGR,64.8,64.2,22.5,64.98462,278,2017,NA,NA,NA,NSF,SERC714291,0,0,0,0
SERC,80322,1,FAGR,45,45.5,98.02,45.534442,278,2017,NA,NA,NA,NSF,SERC803221,0,0,0,0
SERC,80337,1,FAGR,50,50.4,107.19,50.346003,278,2017,NA,NA,NA,NSF,SERC803371,0,0,0,0
SERC,80469,1,FAGR,5.4,5.3,24.8,5.438197,278,2017,NA,NA,NA,NSF,SERC804691,0,0,0,0
SERC,80485,1,FAGR,45,44.9,79.09,45.170614,278,2017,NA,NA,NA,NSF,SERC804851,0,0,0,0
SERC,81040,1,FAGR,26.4,26.7,43.51,26.523504,278,2017,NA,NA,NA,NSF,SERC810401,0,0,0,0
SERC,81275,2,FAGR,8.6,8.7,11.77,8.631194,278,2017,NA,NA,NA,NSF,SERC812752,0,0,0,0
SERC,81278,1,FAGR,16.9,17.2,70.13,17.126318,278,2017,NA,NA,NA,NSF,SERC812781,0,0,0,0
SERC,91103,1,FAGR,25,24.3,32.38,25.879172,278,2017,NA,NA,NA,NSF,SERC911031,0,0,0,0
SERC,92008,1,FAGR,6.4,6.4,28.36,7.025797,278,2017,NA,NA,NA,NSF,SERC920081,0,0,0,0
SERC,100154,1,FAGR,34.8,34.4,9.78,34.922868,278,2017,NA,NA,NA,NSF,SERC1001541,0,0,0,0
SERC,101498,1,FAGR,9.7,9.4,10.92,9.797721,278,2017,NA,NA,NA,NSF,SERC1014981,0,0,0,0
SERC,110425,1,FAGR,7.1,7,18.42,7.471786,278,2017,NA,NA,NA,NSF,SERC1104251,0,0,0,0
SERC,111002,1,FAGR,9.7,10,43.52,10.340758,278,2017,NA,NA,NA,NSF,SERC1110021,0,0,0,0
SERC,130299,1,FAGR,24.2,24.5,64.78,24.389713,278,2017,NA,NA,NA,NSF,SERC1302991,0,0,0,0
SERC,130632,1,FAGR,22,22,9.15,22.000955,278,2017,NA,NA,NA,NSF,SERC1306321,0,0,0,0
SERC,140981,1,FAGR,9.8,9.8,22.35,10.30293,278,2017,NA,NA,NA,NSF,SERC1409811,0,0,0,0
SERC,142546,1,FAGR,11,10.7,14.12,11.245417,278,2017,NA,NA,NA,NSF,SERC1425461,0,0,0,0
SERC,150147,1,FAGR,27.5,27.2,37.57,27.824676,278,2017,NA,NA,NA,NSF,SERC1501471,0,0,0,0
SERC,160234,1,FAGR,7.3,6.7,13.37,7.520907,278,2017,NA,NA,NA,NSF,SERC1602341,0,0,0,0
SERC,49,1,FRAM2,27.1,27,19.48,27.396347,278,2017,NA,NA,NA,NSF,SERC491,0,0,0,0
SERC,21511,1,FRAM2,73.6,73.6,115.39,74.044679,278,2017,NA,NA,NA,NSF,SERC215111,0,0,0,0
SERC,21512,1,FRAM2,58.6,59.8,79.4,58.92022,278,2017,NA,NA,NA,NSF,SERC215121,0,0,0,0
SERC,30177,1,FRAM2,22.3,22.3,6.4,22.270715,278,2017,NA,NA,NA,NSF,SERC301771,0,0,0,0
SERC,30202,1,FRAM2,33.9,33.8,10.93,33.845887,278,2017,NA,NA,NA,NSF,SERC302021,0,0,0,0
SERC,30218,1,FRAM2,16.5,16.2,2.06,16.478992,278,2017,NA,NA,NA,NSF,SERC302181,0,0,0,0
SERC,30227,1,FRAM2,40.5,40.4,4.82,40.454163,278,2017,NA,NA,NA,NSF,SERC302271,0,0,0,0
SERC,30281,1,FRAM2,28.6,28.1,32.89,28.697085,278,2017,NA,NA,NA,NSF,SERC302811,0,0,0,0
SERC,30282,1,FRAM2,49.9,49.9,84.25,50.079208,278,2017,NA,NA,NA,NSF,SERC302821,0,0,0,0
SERC,30383,1,FRAM2,57.2,57.3,11.64,57.176763,278,2017,NA,NA,NA,NSF,SERC303831,0,0,0,0
SERC,30654,1,FRAM2,80.2,80.2,15,80.375389,278,2017,NA,NA,NA,NSF,SERC306541,0,0,0,0
SERC,30887,1,FRAM2,21.5,21.3,7.25,21.558251,278,2017,NA,NA,NA,NSF,SERC308871,0,0,0,0
SERC,30914,1,FRAM2,37,36.9,10.27,37.027693,278,2017,NA,NA,NA,NSF,SERC309141,0,0,0,0
SERC,40254,1,FRAM2,9.9,9.6,4.5,9.959842,278,2017,NA,NA,NA,NSF,SERC402541,0,0,0,0
SERC,40663,1,FRAM2,17,17.1,4.88,17.026738,278,2017,NA,NA,NA,NSF,SERC406631,0,0,0,0
SERC,41915,1,FRAM2,42.7,42.6,8.5,42.816183,278,2017,NA,NA,NA,NSF,SERC419151,0,0,0,0
SERC,42016,1,FRAM2,44.8,44.7,6.6,44.811777,278,2017,NA,NA,NA,NSF,SERC420161,0,0,0,0
SERC,51094,1,FRAM2,44.1,43.9,5.46,44.018513,278,2017,NA,NA,NA,NSF,SERC510941,0,0,0,0
SERC,51266,1,FRAM2,16.6,16.4,5.33,16.557028,278,2017,NA,NA,NA,NSF,SERC512661,0,0,0,0
SERC,53665,1,FRAM2,6.3,6.5,6.01,6.304775,278,2017,NA,NA,NA,NSF,SERC536651,0,0,0,0
SERC,53676,1,FRAM2,8.3,8.3,7.4,8.294907,278,2017,NA,NA,NA,NSF,SERC536761,0,0,0,0
SERC,53809,1,FRAM2,25.4,24.5,2.22,25.443927,278,2017,NA,NA,NA,NSF,SERC538091,0,0,0,0
SERC,53811,1,FRAM2,17.4,16.8,6.8,17.57889,278,2017,NA,NA,NA,NSF,SERC538111,0,0,0,0
SERC,53813,1,FRAM2,29,28.5,7.97,29.17507,278,2017,NA,NA,NA,NSF,SERC538131,0,0,0,0
SERC,53873,1,FRAM2,15.6,15.8,5.28,15.604775,278,2017,NA,NA,NA,NSF,SERC538731,0,0,0,0
SERC,53884,1,FRAM2,68.8,68.7,11.92,69.004355,278,2017,NA,NA,NA,NSF,SERC538841,0,0,0,0
SERC,60306,1,FRAM2,33.3,33.1,43.79,33.576611,278,2017,NA,NA,NA,NSF,SERC603061,0,0,0,0
SERC,61290,1,FRAM2,5.5,5.4,5.85,5.502228,278,2017,NA,NA,NA,NSF,SERC612901,0,0,0,0
SERC,100334,1,FRAM2,22,22.2,41.24,22.204992,278,2017,NA,NA,NA,NSF,SERC1003341,0,0,0,0
SERC,100396,1,FRAM2,59,58.9,4.71,59.124459,278,2017,NA,NA,NA,NSF,SERC1003961,0,0,0,0
SERC,110126,1,FRAM2,8.6,8.5,8.02,8.609231,278,2017,NA,NA,NA,NSF,SERC1101261,0,0,0,0
SERC,110842,1,FRAM2,8.8,8.6,6.58,8.831831,278,2017,NA,NA,NA,NSF,SERC1108421,0,0,0,0
SERC,140970,1,FRAM2,72.2,71.1,80.55,72.508124,278,2017,NA,NA,NA,NSF,SERC1409701,0,0,0,0
SERC,152478,1,FRAM2,7.9,7.9,1.82,7.929921,278,2017,NA,NA,NA,NSF,SERC1524781,0,0,0,0
SERC,152985,1,FRAM2,18.1,17.9,7.62,18.112096,278,2017,NA,NA,NA,NSF,SERC1529851,0,0,0,0
SERC,161972,1,FRAM2,26.3,26.2,13.04,26.477299,278,2017,NA,NA,NA,NSF,SERC1619721,0,0,0,0
SERC,210537,1,FRAM2,7.4,7.4,5.35,7.434377,277,2017,NA,NA,NA,NSF,SERC2105371,0,0,0,0
SERC,1,1,PRSE2,28.6,28.4,1.65,28.562439,277,2017,NA,NA,NA,NSF,SERC11,0,0,0,0
SERC,2,1,PRSE2,23,23,7.45,23.033104,277,2017,NA,NA,NA,NSF,SERC21,0,0,0,0
SERC,3,1,PRSE2,30.2,30.2,1.28,30.179946,277,2017,NA,NA,NA,NSF,SERC31,0,0,0,0
SERC,4,1,PRSE2,7.5,7.9,3.06,7.50191,277,2017,NA,NA,NA,NSF,SERC41,0,0,0,0
SERC,7,1,PRSE2,32.6,32.5,2.64,32.584403,277,2017,NA,NA,NA,NSF,SERC71,0,0,0,0
SERC,9,1,PRSE2,30.6,30.3,7.04,30.592679,277,2017,NA,NA,NA,NSF,SERC91,0,0,0,0
SERC,10,1,PRSE2,17.5,17,1.14,17.490132,277,2017,NA,NA,NA,NSF,SERC101,0,0,0,0
SERC,11,1,PRSE2,26,25.3,9.41,26.15247,277,2017,NA,NA,NA,NSF,SERC111,0,0,0,0
SERC,12,1,PRSE2,14.5,14.7,3.15,14.485039,277,2017,NA,NA,NA,NSF,SERC121,0,0,0,0
SERC,15,1,PRSE2,30,29.3,7.18,29.995225,277,2017,NA,NA,NA,NSF,SERC151,0,0,0,0
SERC,16,1,PRSE2,30.9,29.4,6.31,30.897454,277,2017,NA,NA,NA,NSF,SERC161,0,0,0,0
SERC,17,1,PRSE2,16.1,15.8,3.22,16.059575,277,2017,NA,NA,NA,NSF,SERC171,0,0,0,0
SERC,18,1,PRSE2,6.8,6.8,6.64,6.794907,277,2017,NA,NA,NA,NSF,SERC181,0,0,0,0
SERC,20,1,PRSE2,30.1,29.5,1.91,30.072625,277,2017,NA,NA,NA,NSF,SERC201,0,0,0,0
SERC,21,1,PRSE2,19.1,18.9,6.92,19.130558,277,2017,NA,NA,NA,NSF,SERC211,0,0,0,0
SERC,22,1,PRSE2,37,36.8,4.48,37.010186,277,2017,NA,NA,NA,NSF,SERC221,0,0,0,0
SERC,23,1,PRSE2,55.3,53.5,3.06,55.27931,277,2017,NA,NA,NA,NSF,SERC231,0,0,0,0
SERC,25,1,PRSE2,52.7,52.7,5.96,52.665941,277,2017,NA,NA,NA,NSF,SERC251,0,0,0,0
SERC,26,1,PRSE2,31.1,30.9,2.68,31.05862,277,2017,NA,NA,NA,NSF,SERC261,0,0,0,0
SERC,27,1,PRSE2,26.5,25.6,4,26.489177,277,2017,NA,NA,NA,NSF,SERC271,0,0,0,0
SERC,28,1,PRSE2,56.7,56.4,27.93,56.935868,277,2017,NA,NA,NA,NSF,SERC281,0,0,0,0
SERC,29,1,PRSE2,35.2,34.3,7.04,35.187268,277,2017,NA,NA,NA,NSF,SERC291,0,0,0,0
SERC,30,1,PRSE2,26.5,26.4,3.68,26.500955,277,2017,NA,NA,NA,NSF,SERC301,0,0,0,0
SERC,69,1,PRSE2,45.1,44.2,9.31,45.283346,277,2017,NA,NA,NA,NSF,SERC691,0,0,0,0
SERC,70,1,PRSE2,40.8,40.2,4.61,40.821008,277,2017,NA,NA,NA,NSF,SERC701,0,0,0,0
SERC,71,1,PRSE2,74.3,74.1,19.17,74.54669,277,2017,NA,NA,NA,NSF,SERC711,0,0,0,0
SERC,72,1,PRSE2,21.3,21.1,4.34,21.292361,277,2017,NA,NA,NA,NSF,SERC721,0,0,0,0
SERC,73,1,PRSE2,35.1,34.8,6.43,35.059893,277,2017,NA,NA,NA,NSF,SERC731,0,0,0,0
SERC,74,1,PRSE2,27.6,27.1,2.44,27.609231,277,2017,NA,NA,NA,NSF,SERC741,0,0,0,0
SERC,75,1,PRSE2,41.6,41.3,1.53,41.586631,277,2017,NA,NA,NA,NSF,SERC751,0,0,0,0
SERC,76,1,PRSE2,30.6,29.9,6.85,30.500369,277,2017,NA,NA,NA,NSF,SERC761,0,0,0,0
SERC,77,1,PRSE2,18.9,18.4,4.02,18.80578,277,2017,NA,NA,NA,NSF,SERC771,0,0,0,0
SERC,78,1,PRSE2,21,20.8,2.12,20.959256,277,2017,NA,NA,NA,NSF,SERC781,0,0,0,0
SERC,79,1,PRSE2,15.1,14.4,3.91,15.092679,277,2017,NA,NA,NA,NSF,SERC791,0,0,0,0
SERC,140187,1,PRSE2,10.2,9.9,13.01,10.480749,278,2017,NA,NA,NA,NSF,SERC1401871,0,0,0,0
SERC,140411,1,PRSE2,13.9,13.2,15.49,14.206851,278,2017,NA,NA,NA,NSF,SERC1404111,0,0,0,0
SERC,142244,1,PRSE2,10,10.1,6.22,9.999045,278,2017,NA,NA,NA,NSF,SERC1422441,0,0,0,0
SERC,160708,1,PRSE2,9.5,9.5,1.6,9.494589,278,2017,NA,NA,NA,NSF,SERC1607081,0,0,0,0
SERC,162640,1,PRSE2,6.6,6.4,7.9,6.73751,278,2017,NA,NA,NA,NSF,SERC1626401,0,0,0,0
SERC,162892,1,PRSE2,17.1,16.8,6.39,17.213,278,2017,NA,NA,NA,NSF,SERC1628921,0,0,0,0
SERC,210118,1,PRSE2,22.2,22.2,4.96,22.188541,277,2017,NA,NA,NA,NSF,SERC2101181,0,0,0,0
SERC,210206,1,PRSE2,26.2,25.7,2.16,26.19427,277,2017,NA,NA,NA,NSF,SERC2102061,0,0,0,0
SERC,210504,1,PRSE2,41.3,41.3,6.54,41.299363,277,2017,NA,NA,NA,NSF,SERC2105041,0,0,0,0
SERC,210617,1,PRSE2,16.1,16.1,3.06,16.075808,277,2017,NA,NA,NA,NSF,SERC2106171,0,0,0,0
SERC,220187,1,PRSE2,15.7,15.6,4.42,15.680583,277,2017,NA,NA,NA,NSF,SERC2201871,0,0,0,0
SERC,220188,1,PRSE2,8,8,3.62,7.999682,277,2017,NA,NA,NA,NSF,SERC2201881,0,0,0,0
SERC,220229,1,PRSE2,64.8,65.8,5.29,64.862389,277,2017,NA,NA,NA,NSF,SERC2202291,0,0,0,0
SERC,220244,1,PRSE2,8.7,9,2.6,8.691724,277,2017,NA,NA,NA,NSF,SERC2202441,0,0,0,0
SERC,220437,1,PRSE2,10.2,10.2,5.18,10.194907,277,2017,NA,NA,NA,NSF,SERC2204371,0,0,0,0
SERC,220577,1,PRSE2,6.5,5.9,1.79,6.502546,277,2017,NA,NA,NA,NSF,SERC2205771,0,0,0,0
SERC,8,1,QURU,21.2,20.7,8.13,21.305997,278,2017,NA,NA,NA,NSF,SERC81,0,0,0,0
SERC,31,1,QURU,19.3,19,16.64,19.601758,278,2017,NA,NA,NA,NSF,SERC311,0,0,0,0
SERC,32,1,QURU,10.8,10.6,12.05,11.019316,278,2017,NA,NA,NA,NSF,SERC321,0,0,0,0
SERC,33,1,QURU,33.8,33.5,18.92,34.108124,278,2017,NA,NA,NA,NSF,SERC331,0,0,0,0
SERC,34,1,QURU,48.9,48.5,18.54,49.256507,278,2017,NA,NA,NA,NSF,SERC341,0,0,0,0
SERC,35,1,QURU,29.9,29.6,13.26,30.209397,278,2017,NA,NA,NA,NSF,SERC351,0,0,0,0
SERC,36,1,QURU,66.8,66,45.51,67.940186,278,2017,NA,NA,NA,NSF,SERC361,0,0,0,0
SERC,37,1,QURU,51.4,50.8,15.88,51.774014,278,2017,NA,NA,NA,NSF,SERC371,0,0,0,0
SERC,38,1,QURU,77.6,77.6,8.34,77.691992,278,2017,NA,NA,NA,NSF,SERC381,0,0,0,0
SERC,39,1,QURU,34.8,34.3,25.9,35.360544,278,2017,NA,NA,NA,NSF,SERC391,0,0,0,0
SERC,40,1,QURU,25.3,24.8,17.04,25.660645,278,2017,NA,NA,NA,NSF,SERC401,0,0,0,0
SERC,41,1,QURU,64.7,63.9,37.63,65.503414,278,2017,NA,NA,NA,NSF,SERC411,0,0,0,0
SERC,42,1,QURU,28.6,28.4,8.32,28.837777,278,2017,NA,NA,NA,NSF,SERC421,0,0,0,0
SERC,43,1,QURU,91.3,88.7,27.11,91.874549,278,2017,NA,NA,NA,NSF,SERC431,0,0,0,0
SERC,80,1,QURU,24.9,14.6,13.04,25.181386,278,2017,NA,NA,NA,NSF,SERC801,0,0,0,0
SERC,81,1,QURU,60,58.4,11.85,60.012096,278,2017,NA,NA,NA,NSF,SERC811,0,0,0,0
SERC,82,1,QURU,51.5,51.2,15.82,51.686848,278,2017,NA,NA,NA,NSF,SERC821,0,0,0,0
SERC,83,1,QURU,21.4,21.9,5.3,21.394589,278,2017,NA,NA,NA,NSF,SERC831,0,0,0,0
SERC,84,1,QURU,57.1,56.2,21.15,57.381386,278,2017,NA,NA,NA,NSF,SERC841,0,0,0,0
SERC,85,1,QURU,30.4,30.2,7.19,30.401273,278,2017,NA,NA,NA,NSF,SERC851,0,0,0,0
SERC,1344,1,QURU,31.7,31.7,11.17,31.930456,278,2017,NA,NA,NA,NSF,SERC13441,0,0,0,0
SERC,3932,1,QURU,33.9,33.8,9.62,34.039101,278,2017,NA,NA,NA,NSF,SERC39321,0,0,0,0
SERC,8429,1,QURU,107.6,104.4,17.84,107.960008,278,2017,NA,NA,NA,NSF,SERC84291,0,0,0,0
SERC,10285,1,QURU,26.3,25.9,12.9,26.571518,278,2017,NA,NA,NA,NSF,SERC102851,0,0,0,0
SERC,10660,1,QURU,5.4,5.4,7.94,5.403501,278,2017,NA,NA,NA,NSF,SERC106601,0,0,0,0
SERC,10686,1,QURU,67.5,67,28.76,68.026803,278,2017,NA,NA,NA,NSF,SERC106861,0,0,0,0
SERC,20307,1,QURU,12.6,12.4,5.48,12.607958,278,2017,NA,NA,NA,NSF,SERC203071,0,0,0,0
SERC,20424,1,QURU,24.9,24.8,10,24.974166,278,2017,NA,NA,NA,NSF,SERC204241,0,0,0,0
SERC,21159,1,QURU,49.4,50,32.51,50.097417,278,2017,NA,NA,NA,NSF,SERC211591,0,0,0,0
SERC,21514,1,QURU,103.6,102.3,23.31,104.085104,278,2017,NA,NA,NA,NSF,SERC215141,0,0,0,0
SERC,21524,1,QURU,31.5,31.3,8.6,31.661383,278,2017,NA,NA,NA,NSF,SERC215241,0,0,0,0
SERC,30757,1,QURU,31.6,31.4,14.33,31.603501,278,2017,NA,NA,NA,NSF,SERC307571,0,0,0,0
SERC,30786,1,QURU,14.3,14.1,3.47,14.297772,278,2017,NA,NA,NA,NSF,SERC307861,0,0,0,0
SERC,30928,1,QURU,16.6,16.5,8.75,16.68658,278,2017,NA,NA,NA,NSF,SERC309281,0,0,0,0
SERC,31003,1,QURU,62.7,62.1,27.23,63.231578,278,2017,NA,NA,NA,NSF,SERC310031,0,0,0,0
SERC,31155,1,QURU,37.7,37.4,18.62,38.011307,278,2017,NA,NA,NA,NSF,SERC311551,0,0,0,0
SERC,31514,1,QURU,86.4,83.6,50.69,86.865369,278,2017,NA,NA,NA,NSF,SERC315141,0,0,0,0
SERC,40443,1,QURU,60.1,60.9,49.92,60.799009,278,2017,NA,NA,NA,NSF,SERC404431,0,0,0,0
SERC,41154,1,QURU,62.6,61.8,38.04,63.410417,278,2017,NA,NA,NA,NSF,SERC411541,0,0,0,0
SERC,70390,1,QURU,9.2,9,5.14,9.224192,278,2017,NA,NA,NA,NSF,SERC703901,0,0,0,0
SERC,100347,1,QURU,9.8,9.6,12.22,9.976025,278,2017,NA,NA,NA,NSF,SERC1003471,0,0,0,0
SERC,100865,1,QURU,101.1,100.2,46.43,101.685372,278,2017,NA,NA,NA,NSF,SERC1008651,0,0,0,0
SERC,130285,1,QURU,112.7,112.6,92.13,113.04473,278,2017,NA,NA,NA,NSF,SERC1302851,0,0,0,0
SERC,130528,1,QURU,123.6,71.9,29.71,124.237575,278,2017,NA,NA,NA,NSF,SERC1305281,0,0,0,0
SERC,130532,1,QURU,57.9,58.1,88.68,58.220538,278,2017,NA,NA,NA,NSF,SERC1305321,0,0,0,0
SERC,130534,1,QURU,51.9,52.3,74.71,52.24282,278,2017,NA,NA,NA,NSF,SERC1305341,0,0,0,0
SERC,130535,1,QURU,84.4,83.2,69.54,84.609448,278,2017,NA,NA,NA,NSF,SERC1305351,0,0,0,0
SERC,130617,1,QURU,79.2,78.5,52.51,79.302177,278,2017,NA,NA,NA,NSF,SERC1306171,0,0,0,0
SERC,130947,1,QURU,67.7,66,65.7,67.900535,278,2017,NA,NA,NA,NSF,SERC1309471,0,0,0,0
SERC,131300,1,QURU,69.3,68.6,9.68,69.417775,278,2017,NA,NA,NA,NSF,SERC1313001,0,0,0,0
SERC,10587,1,ACRU,7.8,7.7,5.1,7.832468,293,2017,NA,NA,NA,NSF,SERC105871,0,0,0,0
SERC,11030,1,ACRU,7.5,7.5,25.1,8.090783,293,2017,NA,NA,NA,NSF,SERC110301,0,0,0,0
SERC,20448,1,ACRU,6.7,6.4,17.45,6.702228,293,2017,NA,NA,NA,NSF,SERC204481,0,0,0,0
SERC,30647,1,ACRU,11.8,11.3,3.88,11.796817,293,2017,NA,NA,NA,NSF,SERC306471,0,0,0,0
SERC,40430,1,ACRU,11.5,11.6,26.43,11.532149,291,2017,NA,NA,NA,NSF,SERC404301,0,0,0,0
SERC,40529,1,ACRU,20.6,20.3,3.78,20.599682,291,2017,NA,NA,NA,NSF,SERC405291,0,0,0,0
SERC,43389,1,ACRU,51,49.6,53.78,51.127961,291,2017,NA,NA,NA,NSF,SERC433891,0,0,0,0
SERC,50336,2,ACRU,70.1,71.5,11.58,70.177031,293,2017,NA,NA,NA,NSF,SERC503362,0,0,0,0
SERC,50348,1,ACRU,32.6,32.4,22.12,32.6904,293,2017,NA,NA,NA,NSF,SERC503481,0,0,0,0
SERC,50711,1,ACRU,72.5,71.9,51.09,72.811944,293,2017,NA,NA,NA,NSF,SERC507111,0,0,0,0
SERC,50925,1,ACRU,33.8,32.6,29.84,33.862389,293,2017,NA,NA,NA,NSF,SERC509251,0,0,0,0
SERC,50927,1,ACRU,27,26.7,53.63,27.176344,293,2017,NA,NA,NA,NSF,SERC509271,0,0,0,0
SERC,50932,1,ACRU,25.3,25.2,23.81,25.383079,293,2017,NA,NA,NA,NSF,SERC509321,0,0,0,0
SERC,51027,1,ACRU,26.4,25.9,41.2,27.480025,293,2017,NA,NA,NA,NSF,SERC510271,0,0,0,0
SERC,60127,1,ACRU,6.9,6.8,5.89,6.973211,293,2017,NA,NA,NA,NSF,SERC601271,0,0,0,0
SERC,60609,1,ACRU,5.7,5.7,6.51,5.771301,293,2017,NA,NA,NA,NSF,SERC606091,0,0,0,0
SERC,80941,1,ACRU,5.3,5.2,7.43,5.306048,291,2017,NA,NA,NA,NSF,SERC809411,0,0,0,0
SERC,90101,1,ACRU,57.2,55.4,72.65,57.415814,291,2017,NA,NA,NA,NSF,SERC901011,0,0,0,0
SERC,90115,1,ACRU,25.1,24.4,10.24,25.399848,291,2017,NA,NA,NA,NSF,SERC901151,0,0,0,0
SERC,90224,1,ACRU,31.7,31.7,53.54,31.841648,291,2017,NA,NA,NA,NSF,SERC902241,0,0,0,0
SERC,90428,1,ACRU,26.9,26.9,21.11,26.931513,291,2017,NA,NA,NA,NSF,SERC904281,0,0,0,0
SERC,90431,1,ACRU,41.1,39.6,10.75,41.112414,291,2017,NA,NA,NA,NSF,SERC904311,0,0,0,0
SERC,90545,1,ACRU,88.2,86.4,89.77,88.474383,291,2017,NA,NA,NA,NSF,SERC905451,0,0,0,0
SERC,90684,1,ACRU,51.2,50.9,77.06,51.420589,291,2017,NA,NA,NA,NSF,SERC906841,0,0,0,0
SERC,100916,1,ACRU,43.7,44,55.73,43.979158,291,2017,NA,NA,NA,NSF,SERC1009161,0,0,0,0
SERC,100947,1,ACRU,28.9,28.5,12.69,29.262873,291,2017,NA,NA,NA,NSF,SERC1009471,0,0,0,0
SERC,101140,1,ACRU,33.2,33.2,12.26,33.537727,291,2017,NA,NA,NA,NSF,SERC1011401,0,0,0,0
SERC,101325,1,ACRU,17.5,17.4,6.08,17.564617,291,2017,NA,NA,NA,NSF,SERC1013251,0,0,0,0
SERC,101709,1,ACRU,35.3,36.6,27.62,35.538732,291,2017,NA,NA,NA,NSF,SERC1017091,0,0,0,0
SERC,102405,2,ACRU,49.8,49.7,25.42,50.40638,291,2017,NA,NA,NA,NSF,SERC1024052,0,0,0,0
SERC,111574,1,ACRU,25.3,25.1,7.31,25.374166,291,2017,NA,NA,NA,NSF,SERC1115741,0,0,0,0
SERC,120537,1,ACRU,15.3,15.1,7.24,15.299045,291,2017,NA,NA,NA,NSF,SERC1205371,0,0,0,0
SERC,130612,1,ACRU,15.1,15,4.29,15.095862,291,2017,NA,NA,NA,NSF,SERC1306121,0,0,0,0
SERC,140036,1,ACRU,28.4,28.1,9.16,28.448383,291,2017,NA,NA,NA,NSF,SERC1400361,0,0,0,0
SERC,140260,1,ACRU,45.7,44.7,83.09,45.834963,291,2017,NA,NA,NA,NSF,SERC1402601,0,0,0,0
SERC,140284,1,ACRU,77.5,77.1,113.97,77.848868,291,2017,NA,NA,NA,NSF,SERC1402841,0,0,0,0
SERC,140384,2,ACRU,70.2,69.7,15.82,70.500166,291,2017,NA,NA,NA,NSF,SERC1403842,0,0,0,0
SERC,140569,1,ACRU,43.9,43.7,42.55,43.991992,291,2017,NA,NA,NA,NSF,SERC1405691,0,0,0,0
SERC,140878,1,ACRU,91.2,90.3,114.81,91.575924,291,2017,NA,NA,NA,NSF,SERC1408781,0,0,0,0
SERC,140958,1,ACRU,56.3,55.1,32.4,56.358887,291,2017,NA,NA,NA,NSF,SERC1409581,0,0,0,0
SERC,141669,1,ACRU,61,60.7,4.65,61.010186,291,2017,NA,NA,NA,NSF,SERC1416691,0,0,0,0
SERC,150440,1,ACRU,65,62.6,15.55,65.024192,291,2017,NA,NA,NA,NSF,SERC1504401,0,0,0,0
SERC,150998,1,ACRU,53.1,51.8,36.74,53.274116,291,2017,NA,NA,NA,NSF,SERC1509981,0,0,0,0
SERC,151070,1,ACRU,82.8,81.8,38.93,82.969341,291,2017,NA,NA,NA,NSF,SERC1510701,0,0,0,0
SERC,151106,2,ACRU,46.3,45.7,30.38,47.169304,291,2017,NA,NA,NA,NSF,SERC1511062,0,0,0,0
SERC,152498,1,ACRU,65.7,65.6,42.44,65.90722,291,2017,NA,NA,NA,NSF,SERC1524981,0,0,0,0
SERC,152551,2,ACRU,87.6,84.3,9.53,87.789394,291,2017,NA,NA,NA,NSF,SERC1525512,0,0,0,0
SERC,153173,1,ACRU,41.4,40.8,9.26,41.418462,291,2017,NA,NA,NA,NSF,SERC1531731,0,0,0,0
SERC,160228,1,ACRU,17.7,17.5,54.07,18.008761,291,2017,NA,NA,NA,NSF,SERC1602281,0,0,0,0
SERC,160611,1,ACRU,10.4,10.4,10.22,10.555017,291,2017,NA,NA,NA,NSF,SERC1606111,0,0,0,0
SERC,10088,1,FAGR,29.5,29.6,17.1,29.79953,293,2017,NA,NA,NA,NSF,SERC100881,0,0,0,0
SERC,10263,1,FAGR,18.5,18.1,51.81,19.246437,293,2017,NA,NA,NA,NSF,SERC102631,0,0,0,0
SERC,10393,1,FAGR,67.3,65.9,58.73,67.555603,293,2017,NA,NA,NA,NSF,SERC103931,0,0,0,0
SERC,10824,1,FAGR,81,81.2,40.09,81.144831,293,2017,NA,NA,NA,NSF,SERC108241,0,0,0,0
SERC,10825,1,FAGR,91.9,91.2,68.01,92.330992,293,2017,NA,NA,NA,NSF,SERC108251,0,0,0,0
SERC,20948,1,FAGR,14.5,14.2,52.25,14.729501,293,2017,NA,NA,NA,NSF,SERC209481,0,0,0,0
SERC,20961,1,FAGR,61.8,61.7,53.06,61.960746,293,2017,NA,NA,NA,NSF,SERC209611,0,0,0,0
